Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
doubleClick,Firefox 58.0,,2018-02-05 14:14:35,2018-02-05 14:14:39,"3,727s",PASSED
setText,Firefox 58.0,,2018-02-05 14:14:39,2018-02-05 14:14:43,"4,119s",PASSED
doubleClick,Firefox 58.0,,2018-02-05 14:14:43,2018-02-05 14:14:45,"2,235s",PASSED
setText,Firefox 58.0,,2018-02-05 14:14:45,2018-02-05 14:14:49,"4,076s",PASSED
click,Firefox 58.0,,2018-02-05 14:14:49,2018-02-05 14:14:52,"2,705s",PASSED
check,Firefox 58.0,,2018-02-05 14:14:52,2018-02-05 14:14:55,"3,271s",PASSED
closeBrowser,Firefox 58.0,,2018-02-05 14:14:55,2018-02-05 14:14:56,"1,205s",PASSED
,,,,,,
Test Cases/Validacao Campo e MSG/Verificar Email Rodape,Firefox 58.0,,2018-02-05 14:14:56,2018-02-05 14:15:14,"17,606s",PASSED
openBrowser,Firefox 58.0,,2018-02-05 14:14:57,2018-02-05 14:15:04,"7,465s",PASSED
navigateToUrl,Firefox 58.0,,2018-02-05 14:15:04,2018-02-05 14:15:09,"5,473s",PASSED
check,Firefox 58.0,,2018-02-05 14:15:09,2018-02-05 14:15:13,"3,322s",PASSED
closeBrowser,Firefox 58.0,,2018-02-05 14:15:13,2018-02-05 14:15:14,"1,227s",PASSED
,,,,,,
Test Cases/Validacao Campo e MSG/Verificar Localizacao,Firefox 58.0,,2018-02-05 14:15:14,2018-02-05 14:16:09,"54,930s",FAILED
openBrowser,Firefox 58.0,,2018-02-05 14:15:14,2018-02-05 14:15:22,"7,473s",PASSED
navigateToUrl,Firefox 58.0,,2018-02-05 14:15:22,2018-02-05 14:15:28,"5,898s",PASSED
doubleClick,Firefox 58.0,,2018-02-05 14:15:28,2018-02-05 14:15:30,"2,215s",PASSED
setText,Firefox 58.0,,2018-02-05 14:15:30,2018-02-05 14:15:35,"5,673s",PASSED
doubleClick,Firefox 58.0,,2018-02-05 14:15:35,2018-02-05 14:15:38,"2,214s",PASSED
check,Firefox 58.0,,2018-02-05 14:15:38,2018-02-05 14:16:09,"31,313s",FAILED
,,,,,,
Test Cases/Validacao Campo e MSG/Verificar PoliticasPrivacidade,Firefox 58.0,,2018-02-05 14:16:09,2018-02-05 14:16:30,"21,141s",PASSED
openBrowser,Firefox 58.0,,2018-02-05 14:16:09,2018-02-05 14:16:18,"8,689s",PASSED
navigateToUrl,Firefox 58.0,,2018-02-05 14:16:18,2018-02-05 14:16:24,"5,806s",PASSED
click,Firefox 58.0,,2018-02-05 14:16:24,2018-02-05 14:16:27,"3,054s",PASSED
doubleClick,Firefox 58.0,,2018-02-05 14:16:27,2018-02-05 14:16:29,"2,232s",PASSED
closeBrowser,Firefox 58.0,,2018-02-05 14:16:29,2018-02-05 14:16:30,"1,243s",PASSED
