Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
closeBrowser,Firefox 58.0,,2018-02-01 17:27:07,2018-02-01 17:27:08,"1,272s",PASSED
,,,,,,
Test Cases/Validacao Campo e MSG/Verificar Localizacao,Firefox 58.0,,2018-02-01 17:27:08,2018-02-01 17:27:38,"29,443s",PASSED
openBrowser,Firefox 58.0,,2018-02-01 17:27:08,2018-02-01 17:27:16,"7,469s",PASSED
navigateToUrl,Firefox 58.0,,2018-02-01 17:27:16,2018-02-01 17:27:21,"5,159s",PASSED
doubleClick,Firefox 58.0,,2018-02-01 17:27:21,2018-02-01 17:27:23,"2,204s",PASSED
setText,Firefox 58.0,,2018-02-01 17:27:23,2018-02-01 17:27:29,"5,597s",PASSED
doubleClick,Firefox 58.0,,2018-02-01 17:27:29,2018-02-01 17:27:32,"2,791s",PASSED
check,Firefox 58.0,,2018-02-01 17:27:32,2018-02-01 17:27:36,"4,768s",PASSED
closeBrowser,Firefox 58.0,,2018-02-01 17:27:36,2018-02-01 17:27:38,"1,225s",PASSED
,,,,,,
Test Cases/Validacao Campo e MSG/Verificar PoliticasPrivacidade,Firefox 58.0,,2018-02-01 17:27:38,2018-02-01 17:27:56,"18,782s",PASSED
openBrowser,Firefox 58.0,,2018-02-01 17:27:38,2018-02-01 17:27:45,"7,059s",PASSED
navigateToUrl,Firefox 58.0,,2018-02-01 17:27:45,2018-02-01 17:27:50,"5,072s",PASSED
click,Firefox 58.0,,2018-02-01 17:27:50,2018-02-01 17:27:53,"3,004s",PASSED
doubleClick,Firefox 58.0,,2018-02-01 17:27:53,2018-02-01 17:27:55,"2,253s",PASSED
closeBrowser,Firefox 58.0,,2018-02-01 17:27:55,2018-02-01 17:27:56,"1,232s",PASSED
